"genotype","rep","image","avg_cone_weight_adj","SE","df","lower.CL","upper.CL"
"2014001-005","1","27",0.309292431268743,0.033756489491929,152.908296908215,0.246197988800384,0.379576613860172
"2014005-019","1","27",0.143105884254247,0.0229615591973282,152.908295466206,0.101337903479431,0.192063605153214
"2014005-024","1","27",0.145780265022477,0.0231751203051132,152.908295362977,0.103590372974193,0.195159897194992
"2014006-046","1","27",0.108494319991953,0.019992915509832,152.908295419114,0.0725911909732688,0.151587189134826
"2014007-001","1","27",0.160233600057556,0.0242968193553954,152.908295408474,0.115827679634952,0.211829260604355
"2014008-016","1","27",0.168548423756909,0.0249192505833291,152.908295410069,0.122912828349852,0.221373759288159
"2014009-010","1","27",0.105410910011065,0.019706768320114,152.908295367109,0.0700730933115947,0.147938466834761
"2014009-012","1","27",0.197175659619147,0.0269525140293984,152.908295401777,0.147523149436215,0.254017909926278
"2014009-034","1","27",0.12766935130011,0.0216878227624847,152.908295357816,0.0884177639199304,0.174110678804524
"2014009-041","1","27",0.0983146067415757,0.0266679156429652,166.340149808029,0.0527125737688181,0.158015005196423
"2014009-046","1","27",0.120664812082999,0.021084482690568,152.908295376393,0.082605183204069,0.165914181086149
"2014010-010","1","27",0.0899070390423194,0.0181999199211551,152.908295295982,0.0575461516779284,0.12945766653099
"W1406-001","1","27",0.126255339465187,0.0215673857723355,152.908295418641,0.0872416873739414,0.172458731680621
"W1411-017","1","27",0.121556643534954,0.0211622567642622,152.908295331591,0.0833433642146267,0.166959662979535
"W1425-006","1","27",0.279973126597499,0.0321166917340899,152.908295352664,0.220118268180983,0.347017725138253
"2014001-005","2","27",0.312215254238753,0.0339156143731206,152.908296574748,0.248806444692303,0.382813803908524
"2014005-019","2","27",0.145096220470553,0.0231206840785199,152.908295444627,0.10301387261862,0.194368308446655
"2014005-024","2","27",0.147789049056295,0.0233342451863049,152.908295341426,0.10528478993089,0.197483048305945
"2014006-046","2","27",0.110228219080876,0.0201520403910236,152.908295397521,0.0740107229850793,0.153635455300876
"2014007-001","2","27",0.162339278603656,0.0244559442365871,152.908295386899,0.117618991103931,0.214249306227593
"2014008-016","2","27",0.170707869104582,0.0250783754645207,152.908295388523,0.124757906620403,0.223847571712972
"2014009-010","2","27",0.1071200911577,0.0198658932013057,152.90829534557,0.0714679073811174,0.149962015058524
"2014009-012","2","27",0.199510742157474,0.0271116389105901,152.908295380263,0.149543864897415,0.25666735954175
"2014009-034","2","27",0.129549659723667,0.0218469476436764,152.908295336243,0.0899837052663705,0.176305354305213
"2014009-041","2","27",0.0999654895989263,0.0273871998006741,141.320774941308,0.0531547351779701,0.161437843131685
"2014009-046","2","27",0.122493002835604,0.0212436075717597,152.908295354815,0.0841190068795589,0.168056738915886
"2014010-010","2","27",0.0914860557382794,0.0183590448023468,152.908295274404,0.0588108012967785,0.131351050304076
"W1406-001","2","27",0.128125244310869,0.0217265106535272,152.908295396936,0.0887972251425079,0.174643003603435
"W1411-017","2","27",0.123391552561001,0.0213213816454539,152.90829530987,0.0848639061635569,0.169108939082714
"W1425-006","2","27",0.282754300696585,0.0322758166152816,152.908295331237,0.22258507520293,0.350113266314495
"2014001-005","1","28",0.277255230185377,0.0319604218755396,152.908296941178,0.217709098468529,0.343991102025272
"2014005-019","1","28",0.14653751761341,0.0232352336848905,152.908295489533,0.104228865586726,0.196035909764229
"2014005-024","1","28",0.173191713374982,0.0252601650514594,152.908295513506,0.126882607426774,0.226690559447307
"2014006-046","1","28",0.120687910001896,0.0210865006126074,152.908295452475,0.0826242945168059,0.165941265611149
"2014007-001","1","28",0.156461115872873,0.02400909782976,152.908295491722,0.112623618027405,0.207488353842473
"2014008-016","1","28",0.152484781940771,0.0237020484263659,152.908295522698,0.109253890822986,0.202905413182666
"2014009-010","1","28",0.109784148070038,0.0201114066574014,152.9082954414,0.0736469279687036,0.153111108295543
"2014009-012","1","28",0.199877979504675,0.0271365794947226,152.908295425865,0.149861829632702,0.25708386950083
"2014009-034","1","28",0.130021953273339,0.0218867346467814,152.908295453008,0.0903773956224806,0.17685625104836
"2014009-041","1","28",0.109238451935084,0.0281104512936679,166.340149884555,0.0607883802654471,0.171786889086716
"2014009-046","1","28",0.101005995377628,0.0192906208846806,152.908295469524,0.0664903194518477,0.142711411427558
"2014010-010","1","28",0.108487307511197,0.0199922693829158,152.908295399049,0.0725854549806585,0.151578900165937
"W1406-001","1","28",0.133156195197356,0.0221489589460283,152.908295463767,0.0929935872838885,0.180508543234977
"W1411-017","1","28",0.140734169760666,0.0227704916233512,152.908295418708,0.0993436620390284,0.189314417606492
"W1425-006","1","28",0.252924355592175,0.0305258633439816,152.908295405408,0.196212337361344,0.316826113947203
"2014001-005","2","28",0.280022905394788,0.0321195467567312,152.908296607657,0.22016240659991,0.347073144312961
"2014005-019","2","28",0.148551494356104,0.0233943585660821,152.908295467955,0.105928475252302,0.198364253584057
"2014005-024","2","28",0.175380607567345,0.0254192899326511,152.908295491946,0.128757134542014,0.229193820716808
"2014006-046","2","28",0.122516275066472,0.0212456254937991,152.908295430883,0.0841382925042676,0.168083997752854
"2014007-001","2","28",0.158541940482534,0.0241682227109517,152.908295470143,0.114390075559947,0.20988354552927
"2014008-016","2","28",0.154539083034894,0.0238611733075576,152.908295501165,0.110993824839991,0.205274081353924
"2014009-010","2","28",0.111528282651226,0.020270531538593,152.908295419857,0.0750766954727801,0.15516960995386
"2014009-012","2","28",0.202228961970426,0.0272957043759143,152.908295404351,0.151898445021326,0.259749219043724
"2014009-034","2","28",0.131919444086425,0.0220458595279731,152.90829543143,0.0919605193584508,0.179068108938577
"2014009-041","2","28",0.110978263496615,0.0288563597720129,141.320775000583,0.0612631375275049,0.17535498857742
"2014009-046","2","28",0.102679228911769,0.0194497457658723,152.908295447924,0.067849185908879,0.144699012038825
"2014010-010","2","28",0.110221150786439,0.0201513942641075,152.908295377464,0.0740049311787881,0.153627110518308
"W1406-001","2","28",0.135076337447632,0.02230808382722,152.908295442031,0.0945993624570488,0.182743052562386
"W1411-017","2","28",0.142708001193993,0.0229296165045429,152.908295396997,0.101003126395236,0.191602616116953
"W1425-006","2","28",0.255568110888109,0.0306849882251733,152.908295383975,0.198541725580143,0.319784236320289
"2014001-005","1","29",0.300822084255213,0.0332910495818244,152.908296904039,0.238647164761417,0.370186743872082
"2014005-019","1","29",0.123615042855862,0.0213406818570268,152.908295423094,0.0850492669652753,0.169370558870634
"2014005-024","1","29",0.129437130640475,0.0218374572633773,152.908295403201,0.0898899253763441,0.176174076028805
"2014006-046","1","29",0.140960032447528,0.0227887563510808,152.908295412653,0.0995334409341608,0.189576364085087
"2014007-001","1","29",0.178791552848301,0.0256652871583351,152.908295498007,0.13168208776299,0.23309075805774
"2014008-016","1","29",0.129243889359885,0.0218211502177436,152.908295495578,0.0897289002913655,0.175948618552534
"2014009-010","1","29",0.0905136355445523,0.0182612135022693,152.908295534144,0.0580316565963874,0.130185354616818
"2014009-012","1","29",0.22870771045257,0.0290277271841681,152.908295438467,0.174955409659442,0.289649751369871
"2014009-034","1","29",0.133108325324504,0.0221449772944194,152.908295492374,0.092953583561054,0.180452807212087
"2014009-041","1","29",0.111423220973786,0.0283901641659986,166.340149859798,0.0624209043151759,0.174523903114421
"2014009-046","1","29",0.140319154797201,0.0227368925621942,152.908295419327,0.0989950253727191,0.188833024345871
"2014010-010","1","29",0.110036132505876,0.0201344739986788,152.90829539459,0.073853340570573,0.153408664565385
"W1406-001","1","29",0.0977171567109586,0.0189739626119602,152.908295445828,0.0638270707926935,0.138796982753391
"W1411-017","1","29",0.102829838526993,0.0194640049561921,152.908295416525,0.0679716250710801,0.144877792107096
"W1425-006","1","29",0.228192359974785,0.0289950044359036,152.908295375824,0.174504706235107,0.289069753838682
"2014001-005","2","29",0.30370470163436,0.0334501744630159,152.908296570541,0.241215415062489,0.373383728329556
"2014005-019","2","29",0.125465364583148,0.0214998067382184,152.908295401516,0.0865852216154464,0.171535247675051
"2014005-024","2","29",0.131330364778804,0.021996582144569,152.908295381647,0.0914687924375572,0.178381677244267
"2014006-046","2","29",0.142935441623017,0.0229478812322725,152.908295391065,0.101194483032532,0.19186614033771
"2014007-001","2","29",0.181015442264161,0.0258244120395268,152.908295476426,0.133591610101727,0.235629014550739
"2014008-016","2","29",0.13113571486438,0.0219802750989352,152.908295474024,0.0913063587187465,0.17815481113416
"2014009-010","2","29",0.0920979468974407,0.018420338383461,152.908295512601,0.0593016008721697,0.132084033046829
"2014009-012","2","29",0.231222053877733,0.0291868520653598,152.908295416953,0.177155386007473,0.292478461872182
"2014009-034","2","29",0.135028123632089,0.022304102175611,152.908295470786,0.0945590147915233,0.182686972596803
"2014009-041","2","29",0.113180276132219,0.0291412351962676,141.320774981359,0.0629019820308234,0.178120169345345
"2014009-046","2","29",0.142290083879275,0.0228960174433859,152.90829539774,0.100651587377675,0.191118320505079
"2014010-010","2","29",0.111782259688183,0.0202935988798705,152.908295373017,0.0752851006757675,0.155469158824821
"W1406-001","2","29",0.099363036697026,0.0191330874931519,152.908295424116,0.0651585837016514,0.140757229816584
"W1411-017","2","29",0.104518049309303,0.0196231298373838,152.908295394797,0.0693454687762788,0.146880369966533
"W1425-006","2","29",0.230703876746281,0.0291541293170953,152.908295354403,0.176701855929471,0.291895637687327
"2014001-005","1","3",0.23780771012647,0.0295995831622278,152.908296907667,0.182925650804326,0.299879509571686
"2014005-019","1","3",0.109581203931798,0.0200928093455613,152.908295488151,0.0734807246753485,0.152871423312383
"2014005-024","1","3",0.11762964101922,0.0208176170593571,152.908295377546,0.0800972318172366,0.162351790345422
"2014006-046","1","3",0.129113857972617,0.021810170400869,152.908295443195,0.0896205606275806,0.175796895441823
"2014007-001","1","3",0.142955628410733,0.0229495016409229,152.908295436257,0.101211468541397,0.191889528404243
"2014008-016","1","3",0.13110052273349,0.0219773255415886,152.908295524332,0.091276993732737,0.178113791858351
"2014009-010","1","3",0.0847014812099073,0.0176651826471879,152.908295398297,0.0533970206757264,0.123195681868291
"2014009-012","1","3",0.205077489205148,0.0274872710762258,152.908295440499,0.154368513128998,0.26297620540547
"2014009-034","1","3",0.156062050237893,0.0239784597922698,152.908295491488,0.112285080891934,0.207028759707985
"2014009-041","1","3",0.137640449438205,0.0315539033185504,166.340149881212,0.082391873611397,0.206987390747013
"2014009-046","1","3",0.117132599061696,0.0207735882639484,152.908295414137,0.079687173137415,0.161767765110167
"2014010-010","1","3",0.135479230393434,0.0223413282791602,152.908295405434,0.0949365776715086,0.183211623239556
"W1406-001","1","3",0.121984932345256,0.0211995051942137,152.908295369629,0.0836980650357282,0.167461539779008
"W1411-017","1","3",0.159014202932139,0.0242041919216452,152.908295412224,0.114791277245419,0.210426868743051
"W1425-006","1","3",0.222353330900888,0.0286216356841621,152.908295345814,0.169403304377427,0.282493097548591
"2014001-005","2","3",0.240371451566258,0.0297587080434194,152.90829657415,0.185175025166165,0.302757618089672
"2014005-019","2","3",0.111323732041571,0.0202519342267529,152.908295466574,0.0749088857080107,0.154928318499283
"2014005-024","2","3",0.11943477940749,0.0209767419405487,152.908295355978,0.081588003128392,0.164471295810822
"2014006-046","2","3",0.131004735019502,0.0219692952820607,152.908295421602,0.0911970705973501,0.17800213956584
"2014007-001","2","3",0.144944923072224,0.0231086265221146,152.90829541468,0.10288639612577,0.194193190142869
"2014008-016","2","3",0.133005838961572,0.0221364504227803,152.908295502793,0.0928679428837047,0.180333475163564
"2014009-010","2","3",0.0862343062759931,0.0178243075283796,152.908295376747,0.0546154786647051,0.1250428740115
"2014009-012","2","3",0.207458765081367,0.0276463959574175,152.908295418995,0.156435421928089,0.265671848358833
"2014009-034","2","3",0.158140228275197,0.0241375846734615,152.908295469905,0.114048891852118,0.209421304822425
"2014009-041","2","3",0.139592541178968,0.0323633662544654,141.320774997961,0.0829444398728999,0.210902241596736
"2014009-046","2","3",0.118933934158292,0.02093271314514,152.908295392526,0.081174141156898,0.163883467283894
"2014010-010","2","3",0.137415989875139,0.0225004531603519,152.908295383831,0.0965589700760966,0.185462749798395
"W1406-001","2","3",0.123823058962021,0.0213586300754054,152.908295347887,0.0852218245753777,0.169614033472906
"W1411-017","2","3",0.161111880143108,0.0243633168028369,152.908295390492,0.116574587379267,0.212838913031158
"W1425-006","2","3",0.224832595364518,0.0287807605653537,152.908295324363,0.171568201763925,0.28528672908937
"2014001-005","1","30",0.281135711635046,0.0321833047411859,152.908296923097,0.221149252582325,0.348311910810827
"2014005-019","1","30",0.116045617223655,0.0206769749206214,152.908295451058,0.078791060597318,0.160489913974155
"2014005-024","1","30",0.135868891088392,0.0223734338898219,152.908295409171,0.0952628105297594,0.183664711771219
"2014006-046","1","30",0.106319662377876,0.0197915325071278,152.908295465025,0.070814385571056,0.149014679308848
"2014007-001","1","30",0.169155340706387,0.0249640754619732,152.908295393114,0.123431189279806,0.222069232257174
"2014008-016","1","30",0.167303185010905,0.024827027999249,152.908295397216,0.121849784518787,0.219946325627228
"2014009-010","1","30",0.0996986735547583,0.0191653749298049,152.908295376632,0.0654304335072085,0.141156653726527
"2014009-012","1","30",0.25698464178951,0.0307699091693814,152.908295429466,0.199790486684683,0.321368537018516
"2014009-034","1","30",0.154735808610334,0.0238763559074202,152.908295353255,0.111160555674479,0.205500801670426
"2014009-041","1","30",0.122347066167294,0.0297493053459356,166.34014978142,0.0706613588600713,0.188131138956639
"2014009-046","1","30",0.163796384568404,0.0245654534615954,152.908295373944,0.118859750670018,0.215922758591012
"2014010-010","1","30",0.0798331571796803,0.0171500062230491,152.908295335375,0.0495464790652438,0.117309575418367
"W1406-001","1","30",0.0795089051047763,0.0171151423682999,152.908295418617,0.0492911040135271,0.116916446320213
"W1411-017","1","30",0.120285882613912,0.0210513503546402,152.908295405019,0.082291709969937,0.165469795382086
"W1425-006","1","30",0.220304142169331,0.0284894431726025,152.908295360414,0.167615275140005,0.280182749322888
"2014001-005","2","30",0.283922639893265,0.0323424296223774,152.908296589579,0.223621813762506,0.351413206147333
"2014005-019","2","30",0.117838606674617,0.0208360998018131,152.908295429478,0.0802696829711678,0.162597270502247
"2014005-024","2","30",0.137808423914236,0.0225325587710136,152.908295387616,0.0968879762784864,0.185918611674197
"2014006-046","2","30",0.108036165617328,0.0199506573883195,152.908295443449,0.0722165217333979,0.151045549625428
"2014007-001","2","30",0.171318658112928,0.0251232003431649,152.908295371552,0.125280139609224,0.224546916740854
"2014008-016","2","30",0.169454663995138,0.0249861528804407,152.90829537568,0.123686896425896,0.2224121716886
"2014009-010","2","30",0.101361088103441,0.0193244998109966,152.908295355097,0.0667784809787807,0.143133435352337
"2014009-012","2","30",0.259649478231248,0.0309290340505731,152.908295407953,0.202140956049285,0.324347740537406
"2014009-034","2","30",0.156805166718512,0.0240354807886119,152.908295331635,0.112915546705535,0.207884526855741
"2014009-041","2","30",0.124187908969985,0.0305254615174605,141.320774921013,0.0711731480287905,0.191864269023018
"2014009-046","2","30",0.165925268243096,0.0247245783427871,152.90829535231,0.120674267267587,0.218366009342843
"2014010-010","2","30",0.0813214803195637,0.0173091311042408,152.908295313756,0.0507204351280202,0.119112265635374
"W1406-001","2","30",0.080994216638114,0.0172742672494916,152.908295396859,0.050462048469759,0.118716124930673
"W1411-017","2","30",0.122111211331883,0.0212104752358318,152.908295383266,0.0838026716107934,0.167609491177188
"W1425-006","2","30",0.222771987590633,0.0286485680537942,152.908295338936,0.169768753484175,0.282964961821338
"2014001-005","1","31",0.316105941746951,0.0341262807414912,152.908296859778,0.252280939774652,0.387120683842358
"2014005-019","1","31",0.116105465960863,0.0206823061487833,152.908295398419,0.0788403769613573,0.160560295084572
"2014005-024","1","31",0.16131055441887,0.0243783339232953,152.908295364483,0.116743593835402,0.213067255126567
"2014006-046","1","31",0.105812536556828,0.0197442750478314,152.90829533875,0.0704006215750378,0.148414191662866
"2014007-001","1","31",0.129890649148529,0.0218756805733291,152.908295394509,0.0902679299224191,0.176703108498846
"2014008-016","1","31",0.14386760594472,0.0230225878028964,152.908295432187,0.10197905707133,0.192945894942288
"2014009-010","1","31",0.0989037860206292,0.0190888202267525,152.908295349039,0.0647867874260047,0.140210524739494
"2014009-012","1","31",0.19991829442006,0.0271393160486684,152.908295411003,0.149896738212733,0.25712959075158
"2014009-034","1","31",0.130441616145349,0.0219220273421253,152.908295372856,0.0907273342538926,0.177345638161028
"2014009-041","1","31",0.117977528089891,0.0292132379185938,166.340149807721,0.0673501937778948,0.182703227883977
"2014009-046","1","31",0.175370833095065,0.0254185815772342,152.908295361654,0.128748759496234,0.229182646818127
"2014010-010","1","31",0.11798943847162,0.0208494304980907,152.908295272165,0.0803941786475264,0.162774438420012
"W1406-001","1","31",0.116713679529396,0.0207364070825913,152.908295369074,0.0793417087379978,0.16127539044502
"W1411-017","1","31",0.150709319246236,0.0235636565266333,152.908295402005,0.107751835132084,0.200856543484588
"W1425-006","1","31",0.215299682132209,0.0281639992387501,152.908295327388,0.163253762060379,0.274535342328296
"2014001-005","2","31",0.319060707993337,0.0342854056226827,152.908296526247,0.254921338942933,0.390389817167099
"2014005-019","2","31",0.117898915933525,0.020841431029975,152.908295376838,0.0803194598569055,0.162668112134364
"2014005-024","2","31",0.163423274349466,0.024537458804487,152.908295342925,0.118541946688875,0.215494342134302
"2014006-046","2","31",0.107524957606437,0.0199033999290231,152.908295317177,0.0717986755475344,0.150440979789604
"2014007-001","2","31",0.131787185089579,0.0220348054545208,152.908295372931,0.0918500987863523,0.178914011517028
"2014008-016","2","31",0.14586321392886,0.0231817126840881,152.908295410634,0.103660297978351,0.195255870003562
"2014009-010","2","31",0.100559587627442,0.0192479451079442,152.908295327507,0.0661282219557065,0.142180693423434
"2014009-012","2","31",0.202269513274582,0.0272984409298601,152.908295389492,0.151933589990128,0.259795176683246
"2014009-034","2","31",0.132342155609053,0.022081152223317,152.908295351276,0.0923135066404791,0.179560544701865
"2014009-041","2","31",0.119785323680443,0.0299795001016677,141.32077494136,0.0678498698491068,0.186382376623581
"2014009-046","2","31",0.177573411610329,0.0255777064584259,152.908295340021,0.130636970934373,0.231699592410533
"2014010-010","2","31",0.119797324965658,0.0210085553792824,152.908295250541,0.081887698064448,0.164896691991182
"W1406-001","2","31",0.118511802844337,0.020895531963783,152.908295347314,0.0808254649758235,0.163387880837092
"W1411-017","2","31",0.152751665783007,0.023722781407825,152.908295380248,0.109479814591735,0.203213257098496
"W1425-006","2","31",0.217739415083203,0.0283231241199417,152.908295305901,0.165379127934241,0.277289442356436
"2014001-005","1","32",0.283073915192058,0.032294053128951,152.908296867953,0.222868661650913,0.350468908856303
"2014005-019","1","32",0.141734363053923,0.0228512629494975,152.908295452718,0.100184283519812,0.190474182712196
"2014005-024","1","32",0.148551468976174,0.0233943565676264,152.908295427215,0.105928453820438,0.198364224256091
"2014006-046","1","32",0.0831503855732591,0.0175026884876372,152.908295405366,0.052166948461681,0.121323562809035
"2014007-001","1","32",0.160610962591519,0.0243254129756104,152.908295426117,0.116148552619722,0.212263112687499
"2014008-016","1","32",0.140757107389713,0.0227723471777301,152.908295448649,0.0993629338353487,0.189341021068242
"2014009-010","1","32",0.105242521333698,0.0196910217386874,152.908295374717,0.069935813576726,0.14773896921489
"2014009-012","1","32",0.239379215202933,0.0296972236051768,152.908295365376,0.184304257441017,0.301643913089078
"2014009-034","1","32",0.136998899211814,0.0224662800593941,152.908295358245,0.0962093917827692,0.184978146765092
"2014009-041","1","32",0.122347066167294,0.0297493053459356,166.34014982773,0.0706613588601624,0.188131138956491
"2014009-046","1","32",0.0995932026461163,0.0191552347527867,152.908295360951,0.0653449955298239,0.14103114988664
"2014010-010","1","32",0.130029292211096,0.0218873523236918,152.908295329772,0.0903835142776501,0.176864810268797
"W1406-001","1","32",0.0811741169046458,0.0172934409737945,152.908295344652,0.0506040691310882,0.118933904802447
"W1411-017","1","32",0.12086746625906,0.0211021807495677,152.908295347491,0.0827728730989669,0.166151799543394
"W1425-006","1","32",0.235172288808309,0.0294351126731438,152.908295276605,0.180615157340547,0.296919160400365
"2014001-005","2","32",0.285870410108121,0.0324531780101426,152.908296534428,0.225350789488935,0.353579770850658
"2014005-019","2","32",0.143715171669098,0.0230103878306892,152.908295431145,0.101850725057869,0.192769358404506
"2014005-024","2","32",0.150579191058237,0.023553481448818,152.908295405656,0.107641808825381,0.200706313415289
"2014006-046","2","32",0.084669174082628,0.0176618133688288,152.908295383789,0.0533713698939433,0.123156718395527
"2014007-001","2","32",0.162719111109297,0.0244845378568021,152.908295404534,0.117942334060379,0.214685628282415
"2014008-016","2","32",0.14273109910938,0.0229314720589218,152.908295427106,0.101022558477899,0.191629379865044
"2014009-010","2","32",0.106950342260471,0.019850146619879,152.908295353179,0.0713292674263868,0.149761157218791
"2014009-012","2","32",0.241951391011187,0.0298563484863684,152.908295343861,0.186562066172136,0.304530455974482
"2014009-034","2","32",0.138946452267609,0.0226254049405858,152.908295336653,0.0978425777614452,0.187240066898021
"2014009-041","2","32",0.124187908969985,0.0305254615174605,141.320774956866,0.0711731480288905,0.191864269022854
"2014009-046","2","32",0.101254741266888,0.0193143596339784,152.908295339328,0.0666921670734841,0.143007055584538
"2014010-010","2","32",0.131926836380296,0.0220464772048835,152.908295308153,0.0919666913697327,0.179076721515131
"W1406-001","2","32",0.0826748302130103,0.0174525658549862,152.908295322908,0.0517904153623453,0.120748985187935
"W1411-017","2","32",0.122697185803897,0.0212613056307594,152.908295325742,0.0842882255666883,0.168295886165363
"W1425-006","2","32",0.237721822972249,0.0295942375543355,152.908295255143,0.182850324427353,0.299783061641457
"2014001-005","1","33",0.338322116067125,0.0353051307191416,152.908296909014,0.272168178362365,0.411665793894954
"2014005-019","1","33",0.102394492150105,0.0194227592839309,152.908295479873,0.0676177636345103,0.144360960789841
"2014005-024","1","33",0.125746950565082,0.02152391957285,152.908295335831,0.0868191702869502,0.171864470967463
"2014006-046","1","33",0.0862391283757141,0.0178248058763721,152.908295389461,0.0546193162282704,0.125048680647368
"2014007-001","1","33",0.165685929464975,0.0247067399330175,152.908295412859,0.120470170047655,0.218091429006487
"2014008-016","1","33",0.1421337842725,0.0228834388373748,152.908295411598,0.100520138061943,0.190937170607251
"2014009-010","1","33",0.0993681675834976,0.019133581481841,152.908295331562,0.0651627386640397,0.140763336627209
"2014009-012","1","33",0.196354518399184,0.0268963333870222,152.908295289652,0.146812998679573,0.25308577824308
"2014009-034","1","33",0.121968640213825,0.0211980894592892,152.908295359275,0.083684569829855,0.167442450722027
"2014009-041","1","33",0.0854046078765204,0.0248553968140626,166.340149777491,0.0433810817928005,0.141526499442368
"2014009-046","1","33",0.112134568415263,0.0203255538047308,152.908295349713,0.0755742792609253,0.155884597693839
"2014010-010","1","33",0.115426455376147,0.0206217401051478,152.908295298793,0.0782810206377317,0.159761630238841
"W1406-001","1","33",0.116329459714967,0.0207022469634841,152.9082954053,0.0790249756467384,0.160823683907393
"W1411-017","1","33",0.163650358495716,0.0245545008494117,152.908295413572,0.118735362575416,0.215755094540208
"W1425-006","1","33",0.167777693332963,0.0248622105037288,152.908295333002,0.122254786293301,0.220490340496878
"2014001-005","2","33",0.341378713632358,0.0354642556003332,152.908296575562,0.274910408849454,0.415036758538582
"2014005-019","2","33",0.104079140052249,0.0195818841651226,152.908295458294,0.0689880444595451,0.146359975769112
"2014005-024","2","33",0.127613100717204,0.0216830444540416,152.908295314283,0.0883709533619561,0.174044988196718
"2014006-046","2","33",0.0877857420020532,0.0179839307575637,152.908295367879,0.0558515627775019,0.126909661350831
"2014007-001","2","33",0.167827017735666,0.0248658648142092,152.908295391288,0.122296891241224,0.220546884354317
"2014008-016","2","33",0.144117372302495,0.0230425637185665,152.908295390047,0.102189359014819,0.19323512571438
"2014009-010","2","33",0.101027835753253,0.0192927063630326,152.908295310005,0.066508039756684,0.142737371874092
"2014009-012","2","33",0.198684747946024,0.0270554582682139,152.908295268128,0.148828861149284,0.255730374867065
"2014009-034","2","33",0.123806644536696,0.0213572143404809,152.908295337675,0.0852082070756104,0.16959482212203
"2014009-041","2","33",0.0869437534948795,0.0255412280152111,141.320774917593,0.0437822871277724,0.144766818973831
"2014009-046","2","33",0.11389720143718,0.0204846786859224,152.908295328166,0.0770225452057288,0.157961597792887
"2014010-010","2","33",0.117214673537962,0.0207808649863395,152.908295277257,0.0797548717224308,0.161864215477787
"W1406-001","2","33",0.118124632213394,0.0208613718446758,152.908295383629,0.0805057810680517,0.162933223482951
"W1411-017","2","33",0.165778296062791,0.0247136257306033,152.908295391891,0.120548933065369,0.218197399184422
"W1425-006","2","33",0.169932211449315,0.0250213353849205,152.908295311622,0.124094937332529,0.22295922569037
"2014001-005","1","34",0.306237262802129,0.0335893536368109,152.908296905476,0.243473013888977,0.376191251838354
"2014005-019","1","34",0.144485993591935,0.0230720138636307,152.908295429196,0.10249979860482,0.19366192870323
"2014005-024","1","34",0.136099350493513,0.0223924006437862,152.908295466416,0.095455799220414,0.183932641890765
"2014006-046","1","34",0.0951228197707186,0.0187203941114106,152.908295394038,0.0617336837211745,0.135701695944469
"2014007-001","1","34",0.171960570470745,0.0251702232849531,152.908295389349,0.125829153454574,0.225281727611125
"2014008-016","1","34",0.1385162433935,0.0225903511630498,152.908295418478,0.0974816211219806,0.186740605789208
"2014009-010","1","34",0.122293179935674,0.0212262731453588,152.908295390458,0.0839534298683285,0.167822670127228
"2014009-012","1","34",0.2548522074008,0.0306419803249482,152.90829535689,0.197910788490117,0.318983366435717
"2014009-034","1","34",0.132439299929164,0.022089254951489,152.908295492231,0.0923946432130272,0.179673696769434
"2014009-041","1","34",0.152933832709117,0.0332607345184549,166.340149885823,0.0943154120509462,0.225650618849281
"2014009-046","1","34",0.141467491310552,0.0228297394826196,152.908295391637,0.0999599335323155,0.190164789212996
"2014010-010","1","34",0.106043708682908,0.0197658312639019,152.908295369314,0.0705892072458756,0.148687950244166
"W1406-001","1","34",0.0895742564483582,0.0181662060344354,152.908295413379,0.0572799742306521,0.129058278790256
"W1411-017","1","34",0.140734378128217,0.0227705084800599,152.908295340679,0.0993438371043156,0.189314659276365
"W1425-006","1","34",0.28394348851721,0.0323436170633911,152.908295388656,0.223640316474717,0.351436400683912
"2014001-005","2","34",0.30914564825687,0.0337484785180025,152.908296571992,0.246067032265632,0.37941400437143
"2014005-019","2","34",0.146485871093864,0.0232311387448224,152.90829540762,0.10418530902963,0.195976173282294
"2014005-024","2","34",0.138040521703891,0.0225515255249779,152.908295444869,0.0970826033536752,0.186188180178275
"2014006-046","2","34",0.0967467960240646,0.0188795189926023,152.908295372461,0.063043292897411,0.137640039274941
"2014007-001","2","34",0.174141695321057,0.0253293481661448,152.908295367781,0.127695911227762,0.227777219538577
"2014008-016","2","34",0.140474513948854,0.0227494760442415,152.908295396927,0.0991255246002168,0.189013243421696
"2014009-010","2","34",0.124133618819326,0.0213853980265505,152.908295368898,0.0854795016748655,0.169977476088012
"2014009-012","2","34",0.257505993103942,0.0308011052061399,152.908295335368,0.200250207116122,0.321951519216012
"2014009-034","2","34",0.134354284834045,0.0222483798326806,152.90829547066,0.0939952610407928,0.181903048751446
"2014009-041","2","34",0.154991146311667,0.0341016997753807,141.320775001348,0.0949065462457119,0.229737345489316
"2014009-046","2","34",0.143446440687435,0.0229888643638112,152.908295370074,0.101624515832081,0.192458105667014
"2014010-010","2","34",0.107757991799747,0.0199249561450936,152.908295347772,0.0719891232856022,0.150716600438133
"W1406-001","2","34",0.0911503608742133,0.0183253309156271,152.908295391686,0.058541711579399,0.130948750293236
"W1411-017","2","34",0.142708211017658,0.0229296333612516,152.908295318994,0.101003302916637,0.191602859242942
"W1425-006","2","34",0.286744264860857,0.0325027419445828,152.908295367273,0.226126725741225,0.354551544104715
"2014001-005","1","35",0.316063522331244,0.034123990899279,152.908296943712,0.252243044170932,0.3870737406146
