"genotype","rep","image","length","SE","df","asymp.LCL","asymp.UCL"
"2014001-005","2","45",3.93776337129274,0.29614069896245,Inf,3.37872688723229,4.53957709587813
"2014005-019","2","45",2.62368997996056,0.246895462291218,Inf,2.16209635103943,3.12990877911374
"2014005-024","2","45",3.13641306600846,0.267923823210398,Inf,2.6332719162366,3.68351400442192
"2014006-046","2","45",2.83391435678211,0.252816719415513,Inf,2.3600628217197,3.35108615120764
"2014007-001","2","45",3.54880400598009,0.282913348033234,Inf,3.01596416277087,4.12496410855244
"2014008-016","2","45",3.31841771913301,0.273575976283601,Inf,2.80387878826333,3.87627690936581
"2014009-010","2","45",2.88871448418085,0.255249406166277,Inf,2.41009497070127,3.41065425702355
"2014009-012","2","45",4.57136553297709,0.319077569412958,Inf,3.96737360997412,5.21813469862207
"2014009-034","2","45",3.48956176857824,0.280541991718817,Inf,2.96136969833979,4.06107409817982
"2014009-041","2","45",3.03727518123277,0.261730600481794,Inf,2.54595276031798,3.57191786151069
"2014009-046","2","45",3.38026985298768,0.276113802545601,Inf,2.86075687404546,3.94310309129303
"2014010-010","2","45",3.60408678404888,0.285108424924669,Inf,3.06694466918914,4.18454915827173
"W1406-001","2","45",3.28776408677288,0.272309476016923,Inf,2.7757074508123,3.84314098209658
"W1411-017","2","45",2.78634092252322,0.250685698043171,Inf,2.31666611260089,3.29933599180868
"W1425-006","2","45",4.15288141388802,0.306046344016753,Inf,3.57470173169659,4.77438135544257
"2014001-005","1","46",3.9614033994035,0.29890760572951,Inf,3.39721538715015,4.56891167102002
"2014005-019","1","46",3.07268891480892,0.263252029318143,Inf,2.57838454816984,3.61031354081113
"2014005-024","1","46",3.2234898821439,0.26963457869121,Inf,2.71667594860406,3.77362407504686
"2014006-046","1","46",2.94139717760703,0.255947058176051,Inf,2.46113878355657,3.46443281550464
"2014007-001","1","46",2.98675742651617,0.259544844710394,Inf,2.49971900819232,3.51711610420314
"2014008-016","1","46",2.91706416409183,0.258385241403562,Inf,2.4326182919441,3.44546982651944
"2014009-010","1","46",2.71259348943134,0.247345941291769,Inf,2.24946448245888,3.21904275576693
"2014009-012","1","46",4.11061838604167,0.304485076045084,Inf,3.53549873284493,4.72905829860154
"2014009-034","1","46",3.51426483285075,0.281533237253655,Inf,2.98412995706417,4.08771996800044
"2014009-041","1","46",3.08123060297647,0.26361767912141,Inf,2.58620957589203,3.61957188942403
"2014009-046","1","46",3.64475940921226,0.286712655923255,Inf,3.10447305937242,4.22836601841522
"2014010-010","1","46",3.48097582549519,0.280196647346117,Inf,2.95346061778949,4.05181129256401
"W1406-001","1","46",2.9902691465959,0.259697381551854,Inf,2.50293176155647,3.52092679099845
"W1411-017","1","46",3.01204311413134,0.260641173843418,Inf,2.52285593019156,3.54455055743424
"W1425-006","1","46",4.44710127235939,0.316702098222108,Inf,3.84803669569736,5.08948610838455
"2014001-005","2","46",4.03870931848657,0.30181007210403,Inf,3.46883257667281,4.65190631966348
"2014005-019","2","46",3.14081785373437,0.266154495692706,Inf,2.6408247575348,3.68413120929706
"2014005-024","2","46",3.29326155230095,0.272537045065773,Inf,2.78075888920063,3.8490844747644
"2014006-046","2","46",3.00806276652189,0.258839832254025,Inf,2.52213605356731,3.53676955153187
"2014007-001","2","46",3.05393221568412,0.262447311084957,Inf,2.56120506779979,3.58997962293158
"2014008-016","2","46",2.98345497952697,0.261319012188323,Inf,2.49326069765232,3.51761240238172
"2014009-010","2","46",2.77662854266216,0.250248407666332,Inf,2.30781080612921,3.28876653855823
"2014009-012","2","46",4.18935982628494,0.307387542419647,Inf,3.60855144352771,4.81348846840528
"2014009-034","2","46",3.58709896236256,0.284435703628218,Inf,3.0512753570155,4.16624282707274
"2014009-041","2","46",3.149453652314,0.266520145495973,Inf,2.64874389566908,3.69348366832205
"2014009-046","2","46",3.71892660993321,0.289615122297817,Inf,3.17295153053289,4.30822194869666
"2014010-010","2","46",3.5534659454496,0.28309911372068,Inf,3.02026200818341,4.1299901420789
"W1406-001","2","46",3.05748319547322,0.262599847926417,Inf,2.56445708087331,3.59382956943626
"W1411-017","2","46",3.07950007488962,0.263543640217981,Inf,2.58462416138936,3.61769624775301
"W1425-006","2","46",4.52898711191935,0.319604564596671,Inf,3.92423380569684,5.177060677505
"2014001-005","1","47",4.30637653766536,0.311650932866054,Inf,3.71721206318117,4.93886127151272
"2014005-019","1","47",3.11120741573026,0.271989779016667,Inf,2.60095284294319,3.66713318501454
"2014005-024","1","47",3.20036382648934,0.268665627542278,Inf,2.69544900230419,3.74859891003762
"2014006-046","1","47",2.66514453269638,0.245173097494946,Inf,2.20627422130972,3.16733510344617
"2014007-001","1","47",3.02004612076649,0.260987206292693,Inf,2.53018072568865,3.55323177520746
"2014008-016","1","47",3.12991420446664,0.265692103653546,Inf,2.63082738001057,3.67232128828584
"2014009-010","1","47",2.68242815377143,0.247775731161099,Inf,2.2187765400289,3.19003955866657
"2014009-012","1","47",3.85931531852735,0.295030939683628,Inf,3.30272543210399,4.45922546431383
"2014009-034","1","47",3.2782980496584,0.271917180581714,Inf,2.76701029862213,3.8329060600578
"2014009-041","1","47",3.45018259690262,0.278954563774,Inf,2.92510182826406,4.01858362490431
"2014009-046","1","47",3.76182030236115,0.291280528471267,Inf,3.21258108684123,4.35437977724418
"2014010-010","1","47",3.27169058107597,0.271643015385886,Inf,2.76094018394933,3.82576123756573
"W1406-001","1","47",2.82706438207932,0.252510987541573,Inf,2.35381207047875,3.343636953043
"W1411-017","1","47",3.44402262887469,0.278705429297952,Inf,2.91943015483649,4.01193536227601
"W1425-006","1","47",4.09167072238504,0.301872561241329,Inf,3.52139999583868,4.70471869174642
"2014001-005","2","47",4.38696231566657,0.314553399240573,Inf,3.79210911162198,5.02513577907432
"2014005-019","2","47",3.17975971497194,0.27500720181554,Inf,2.66359728801884,3.74160571011403
"2014005-024","2","47",3.26988610941549,0.271568093916841,Inf,2.75928255566985,3.82380992252425
"2014006-046","2","47",2.72862034256569,0.248075563869509,Inf,2.26406130161854,3.23649964287595
"2014007-001","2","47",3.08759214285096,0.263889672667256,Inf,2.59203801821263,3.6264665268524
"2014008-016","2","47",3.19867116615915,0.268594570028108,Inf,2.6938956121426,3.74676697953883
"2014009-010","2","47",2.74610824404998,0.250709091988291,Inf,2.2767090230909,3.25947060487847
"2014009-012","2","47",3.93562346696807,0.297933406058191,Inf,3.37334485098423,4.54122234231503
"2014009-034","2","47",3.34865721255475,0.274819646956277,Inf,2.831680731958,3.90895395251463
"2014009-041","2","47",3.52235303120214,0.281857030148563,Inf,2.9915835330031,4.09644278876431
"2014009-046","2","47",3.83716317544404,0.29418299484583,Inf,3.28223523036364,4.43541137988756
"2014010-010","2","47",3.34197917973482,0.274545481760449,Inf,2.8255400530477,3.90173856578506
"W1406-001","2","47",2.89242880736687,0.255413453916136,Inf,2.41348776620582,3.41469010789103
"W1411-017","2","47",3.5161289413068,0.281607895672515,Inf,2.98584773770811,4.0897304042686
"W1425-006","2","47",4.17023133774889,0.304766861619735,Inf,3.59428930195314,4.78895344686511
"2014001-005","1","48",3.7234470727775,0.289791086620151,Inf,3.17712710964286,4.31308729527531
"2014005-019","1","48",2.47613479513932,0.238066591282698,Inf,2.03151442571567,2.96471831538828
"2014005-024","1","48",3.34007822583585,0.27446738843425,Inf,2.82379215925551,3.8996845517793
"2014006-046","1","48",2.73479473708503,0.248356081253133,Inf,2.26968589216895,3.24322384136423
"2014007-001","1","48",3.63120919951536,0.286179200383868,Inf,3.09196840332007,4.21377025507377
"2014008-016","1","48",3.02050160443345,0.261006886609339,Inf,2.53059763664378,3.55372583158625
"2014009-010","1","48",2.83896814159871,0.253042045945341,Inf,2.36467497465307,3.35658156790747
"2014009-012","1","48",4.16077375907835,0.306337018929144,Inf,3.58202436452742,4.7828434129924
"2014009-034","1","48",3.23196364529159,0.269988747628101,Inf,2.724455553391,3.7827919965553
"2014009-041","1","48",2.99584119522617,0.259939228170216,Inf,2.50802979952496,3.52697285029049
"2014009-046","1","48",3.13946576218115,0.266097201064333,Inf,2.63958496138971,3.68266682233572
"2014010-010","1","48",3.0653295453123,0.262936584044762,Inf,2.57164344004814,3.60233590993958
"W1406-001","1","48",3.09588178150625,0.266187028917287,Inf,2.59614468599164,3.63957866565085
"W1411-017","1","48",2.99876052422636,0.260065847590401,Inf,2.51070095902185,3.53014034879399
"W1425-006","1","48",4.07680801705966,0.303230275887367,Inf,3.50414772697984,4.6927885665026
"2014001-005","2","48",3.79840659549304,0.292693552994673,Inf,3.246397902798,4.39373554755125
"2014005-019","2","48",2.53733188088141,0.240981283228929,Inf,2.08699713607661,3.0316264082305
"2014005-024","2","48",3.41109375750298,0.277369854808813,Inf,2.88911896136216,3.97638881300691
"2014006-046","2","48",2.79908977866311,0.251258547627696,Inf,2.32829220418655,3.3132076125028
"2014007-001","2","48",3.70523910022906,0.289081666758431,Inf,3.16030957447328,4.29348888534795
"2014008-016","2","48",3.08805269180905,0.263909352983902,Inf,2.5924599944589,3.62696564852233
"2014009-010","2","48",2.90446924992225,0.255944512319904,Inf,2.42448735341613,3.42777140579149
"2014009-012","2","48",4.2399918496751,0.309239485303707,Inf,3.65555372556369,4.86775023314963
"2014009-034","2","48",3.30182647093212,0.272891214002664,Inf,2.78862964947104,3.85834355175631
"2014009-041","2","48",3.06311749023275,0.262841694544779,Inf,2.56961736497106,3.59993787485755
"2014009-046","2","48",3.20832698725333,0.268999667438896,Inf,2.7027574569014,3.75721677696838
"2014010-010","2","48",3.1333772953942,0.265839050419325,Inf,2.63400246056956,3.67607238958197
"W1406-001","2","48",3.16426595100154,0.269121108452625,Inf,2.65877984249487,3.71371520258816
"W1411-017","2","48",3.06606940835429,0.262968313964964,Inf,2.5723211135893,3.6031379624824
"W1425-006","2","48",4.15522649867181,0.30613274226193,Inf,3.57687747903151,4.77689577767524
"2014001-005","1","49",3.75050239735751,0.290842021519382,Inf,3.20212263967028,4.34220241440791
"2014005-019","1","49",2.56407277892135,0.240479247862105,Inf,2.1144022437639,3.05706357344192
"2014005-024","1","49",3.17355463565608,0.26753796579673,Inf,2.67084998787895,3.71957954279634
"2014006-046","1","49",3.0243488933395,0.259539586250364,Inf,2.53705068775405,3.55442717098034
"2014007-001","1","49",3.25388639834379,0.270902881272709,Inf,2.74458663742271,3.80650641862799
"2014008-016","1","49",3.05846950481412,0.262642200374778,Inf,2.56536038094077,3.5948988880506
"2014009-010","1","49",2.99401708938956,0.259860080306495,Inf,2.50636082065071,3.52499361749154
"2014009-012","1","49",3.88268220130549,0.295922749387284,Inf,3.3243443999819,4.4843402619922
"2014009-034","1","49",3.37464210815308,0.275883858577196,Inf,2.8555798111074,3.93702466456189
"2014009-041","1","49",3.05346389721408,0.262427187253307,Inf,2.56077619131502,3.58947186247627
"2014009-046","1","49",3.29838727515969,0.272749054679883,Inf,2.78546908085133,3.85462572883117
"2014010-010","1","49",3.2285601067675,0.269846549376998,Inf,2.72133071831773,3.77910975458038
"W1406-001","1","49",2.8558296969073,0.253792382983487,Inf,2.38006589639063,3.3749137567871
"W1411-017","1","49",2.63966364344151,0.243998258308782,Inf,2.18309597454736,3.13955157169879
"W1425-006","1","49",3.93852143924182,0.29804307659395,Inf,3.37602787295773,4.54433526488904
"2014001-005","2","49",3.82573240816181,0.293744487893903,Inf,3.27166392091418,4.42312115477261
"2014005-019","2","49",2.62634049263069,0.243381714236668,Inf,2.17098122791277,3.12502001671174
"2014005-024","2","49",3.24278668264988,0.270440432171293,Inf,2.73439330531226,3.79450031935062
"2014006-046","2","49",3.09194274998179,0.262415224906316,Inf,2.59900698209401,3.62765576171673
"2014007-001","2","49",3.32398450236606,0.273805347647272,Inf,2.8089960118845,3.88229325221074
"2014008-016","2","49",3.12644148685719,0.265544666749341,Inf,2.62764363342336,3.66855959965415
"2014009-010","2","49",3.06127301343463,0.262762546681057,Inf,2.56792801513529,3.59793827109708
"2014009-012","2","49",3.95921988242464,0.298825215761847,Inf,3.39519335154057,4.56656667267183
"2014009-034","2","49",3.44602220883589,0.278786324951758,Inf,2.92127118222972,4.01409349480518
"2014009-041","2","49",3.12138053949412,0.26532965362787,Inf,2.62300410403457,3.66307723431679
"2014009-046","2","49",3.36896054459591,0.275651521054446,Inf,2.85035362072707,3.93088772782787
"2014010-010","2","49",3.29838633362993,0.272749015751561,Inf,2.78546821561969,3.8546247110033
"W1406-001","2","49",2.92152392588135,0.25669484935805,Inf,2.4400713958042,3.44629671532162
"W1411-017","2","49",2.70283707491773,0.246900724683345,Inf,2.24058067646309,3.20841373273548
"W1425-006","2","49",4.01560484707926,0.300945542968513,Inf,3.44742255123468,4.62710740228695
"2014001-005","1","5",3.5192608144254,0.283805253213333,Inf,2.98499263366142,4.09748878350423
"2014005-019","1","5",2.97281673510772,0.258938423434862,Inf,2.48696688064337,3.5019868489352
"2014005-024","1","5",3.29498206666978,0.272608227185336,Inf,2.78233988917877,3.85094450352391
"2014006-046","1","5",2.79980074292301,0.251290455233314,Inf,2.3289406306886,3.31398111452054
"2014007-001","1","5",3.11597059002871,0.265099620393607,Inf,2.61804501142356,3.65721642799698
"2014008-016","1","5",2.98440883289032,0.259442779969486,Inf,2.49757045778274,3.51456746736103
"2014009-010","1","5",3.16060107516864,0.265312763851971,Inf,2.66198623486695,3.70199315844424
"2014009-012","1","5",4.76236065866638,0.327735564542682,Inf,4.14167088539138,5.4263706913045
"2014009-034","1","5",3.09195532910877,0.264076062782314,Inf,2.59603588655786,3.6311950310228
"2014009-041","1","5",2.94341215956731,0.257654641663848,Inf,2.46007847113816,3.47006610735959
"2014009-046","1","5",3.43761321635617,0.280493764400642,Inf,2.90983543468003,4.00935078690667
"2014010-010","1","5",3.32839533668131,0.273986953433717,Inf,2.81305090539893,3.8870600273268
"W1406-001","1","5",3.19629506401277,0.268494790046527,Inf,2.69171507516649,3.74419531222216
"W1411-017","1","5",3.55858665065508,0.285397417330782,Inf,3.02119956215772,4.13993688065588
"W1425-006","1","5",3.67011324723214,0.287708149384193,Inf,3.12787576606201,4.25567098776538
"2014001-005","2","5",3.59214643170713,0.286740007260439,Inf,3.05212791629048,4.17612809060491
"2014005-019","2","5",3.03983544445387,0.261840889809425,Inf,2.54829686042904,3.57469428784182
"2014005-024","2","5",3.36551909013123,0.275510693559899,Inf,2.84718818307973,3.92717025654584
"2014006-046","2","5",2.86485102938847,0.254192921607877,Inf,2.38830218759358,3.38472013054648
"2014007-001","2","5",3.1845750592455,0.268002086768169,Inf,2.68096075107987,3.73150962677425
"2014008-016","2","5",3.0515573527844,0.262345246344049,Inf,2.55903024811633,3.58740471681558
"2014009-010","2","5",3.22969244785659,0.268205853593945,Inf,2.7254086709325,3.77675629790641
"2014009-012","2","5",4.84708627566609,0.330638030917245,Inf,4.22070777283061,5.51678503786469
"2014009-034","2","5",3.16029635656316,0.266978529156877,Inf,2.65868818445177,3.70522478803768
"2014009-041","2","5",3.01010045103707,0.260557108038411,Inf,2.52107803304743,3.54244312838982
"2014009-046","2","5",3.50965274943762,0.283428387996978,Inf,2.97612488815176,4.0871437534924
"2014010-010","2","5",3.39928721469,0.27688941980828,Inf,2.87825405384714,3.96364063489598
"W1406-001","2","5",3.26577337703388,0.27139725642109,Inf,2.75550465862713,3.81936235480376
"W1411-017","2","5",3.63187628416216,0.288310350367745,Inf,3.0887782760056,4.21893408218741
"W1425-006","2","5",3.74453666660547,0.290610615758756,Inf,3.19661045587486,4.3357831366992
"2014001-005","1","50",3.62029377567595,0.285748748963801,Inf,3.08189664876111,4.20201116195396
"2014005-019","1","50",2.7237615263471,0.249677389590683,Inf,2.25638272626753,3.23510010897096
"2014005-024","1","50",3.21623560521613,0.269331009317174,Inf,2.7100166567162,3.76577481307917
"2014006-046","1","50",2.54668449392948,0.241434219010205,Inf,2.09546368932472,3.04186843711583
"2014007-001","1","50",3.03714905328579,0.261725166024254,Inf,2.54583728371205,3.57178108222266
"2014008-016","1","50",3.25705418689439,0.275405908615045,Inf,2.73963294869594,3.81920427272598
"2014009-010","1","50",3.03993107103176,0.261845008248036,Inf,2.54838441501558,3.57479798641107
"2014009-012","1","50",4.15962229457743,0.306294627702088,Inf,3.58095598530479,4.78160886321318
"2014009-034","1","50",3.50032349077702,0.280974250988528,Inf,2.97128420793794,4.07268303297921
"2014009-041","1","50",2.95697094964641,0.258247401202133,Inf,2.47247547387073,3.48478668478522
"2014009-046","1","50",3.32249674841298,0.273744065685911,Inf,2.80762836836859,3.8806853878205
"2014010-010","1","50",3.1602305456879,0.266975749325467,Inf,2.65862782194595,3.70515352879297
"W1406-001","1","50",3.01688531690969,0.260850594914482,Inf,2.52728767521302,3.54980321796949
"W1411-017","1","50",3.11497512705485,0.26505727115938,Inf,2.61713255142356,3.65613796204926
"W1425-006","1","50",4.92394531633253,0.333249143170247,Inf,4.29244912752157,5.5987617645066
"2014001-005","2","50",3.69421288743207,0.288651215338323,Inf,3.15012703095682,4.28161900327048
"2014005-019","2","50",2.78792749563865,0.252610878770905,Inf,2.31480084655732,3.30501729554529
"2014005-024","2","50",3.28592914313126,0.272233475691737,Inf,2.77402146507085,3.84115708055478
"2014006-046","2","50",2.60874198256465,0.244348842302008,Inf,2.1518069480709,3.10963680922289
"2014007-001","2","50",3.10488501036767,0.264627632398817,Inf,2.60788451123345,3.64520576886502
"2014008-016","2","50",3.32718622249766,0.278378139401994,Inf,2.80394320763483,3.89516546225719
"2014009-010","2","50",3.10769787293009,0.264747474622599,Inf,2.61046248735343,3.64825351786988
"2014009-012","2","50",4.2388294745821,0.309197094076651,Inf,3.65447443574898,4.86650477277833
"2014009-034","2","50",3.57301374922069,0.283876717363091,Inf,3.03828573682114,4.15106202098336
"2014009-041","2","50",3.0238118047,0.261149867576696,Inf,2.53362759936384,3.55731626939929
"2014009-046","2","50",3.39332611232805,0.276646532060474,Inf,2.87276900272317,3.95720348129604
"2014010-010","2","50",3.22931789022782,0.26987821570003,Inf,2.72202643692538,3.77992960289337
"W1406-001","2","50",3.08439617815724,0.263753061289045,Inf,2.58910980690009,3.62300280877752
"W1411-017","2","50",3.18356869648761,0.267959737533943,Inf,2.68003739129584,3.73042026104251
"W1425-006","2","50",5.01009001014309,0.33615160954481,Inf,4.37290509177165,5.69059518787765
"2014001-005","1","51",3.92065874089118,0.297366438951076,Inf,3.35949136001773,4.5251463811278
"2014005-019","1","51",2.73773773923298,0.24848967737585,Inf,2.2723670507279,3.24642868710119
"2014005-024","1","51",3.39987998926918,0.276913561024379,Inf,2.87879951251222,3.96428072538926
"2014006-046","1","51",2.79838336196302,0.251226840099858,Inf,2.32764793309905,3.3124390501901
"2014007-001","1","51",2.84105807676323,0.253135168543299,Inf,2.36658239287945,3.35885402001014
"2014008-016","1","51",3.09034055359997,0.264007096836371,Inf,2.59455628181927,3.6294450847438
"2014009-010","1","51",3.05403170054049,0.262451585790249,Inf,2.56129617438774,3.59008748605636
"2014009-012","1","51",4.80161735750886,0.329083573690441,Inf,4.17828553485342,5.46826943952742
"2014009-034","1","51",3.46087945479544,0.279386660915404,Inf,2.9349517913219,4.03012737763209
"2014009-041","1","51",3.05717876948269,0.26258677439441,Inf,2.56417827853466,3.59349951979384
"2014009-046","1","51",2.70854875874176,0.24716146452771,Inf,2.24578131958284,3.21463645726381
"2014010-010","1","51",3.17886442195072,0.267761685864992,Inf,2.67572129089717,3.72532781236739
"W1406-001","1","51",2.77619874292454,0.250229038697662,Inf,2.30741896887261,3.2882987763396
"W1411-017","1","51",3.28244485652038,0.272089103887578,Inf,2.77082014199651,3.83738983040737
"W1425-006","1","51",3.99875285219494,0.300313400991078,Inf,3.43180953185925,4.60901643189375
"2014001-005","2","51",3.99756799672073,0.300268905325596,Inf,3.43071188628687,4.60774436651775
"2014005-019","2","51",2.80206716558592,0.251392143750413,Inf,2.33100774752036,3.31644684301461
"2014005-024","2","51",3.47152511326327,0.279816027398942,Inf,2.94475590694583,4.04161457894382
"2014006-046","2","51",2.86341727525838,0.254129306474421,Inf,2.38699311683394,3.38316169304595
"2014007-001","2","51",2.90658315284497,0.256037634917862,Inf,2.42641873940071,3.43006782565236
"2014008-016","2","51",3.15866383069997,0.266909563210933,Inf,2.65719082935879,3.70345709140428
"2014009-010","2","51",3.12195462248031,0.265354052164812,Inf,2.62353036676708,3.66369913755667
"2014009-012","2","51",4.88668992313334,0.331986040065004,Inf,4.25766937091742,5.55903073471238
"2014009-034","2","51",3.53316110162584,0.282289127289967,Inf,3.00154470859182,4.10809775402298
"2014009-041","2","51",3.12513648606792,0.265489240768973,Inf,2.62644726555941,3.66714596593955
"2014009-046","2","51",2.7725363316126,0.250063930902273,Inf,2.30408016289319,3.28431275969513
"2014010-010","2","51",3.24815404968879,0.270664152239555,Inf,2.73932218907476,3.80030616966594
"W1406-001","2","51",2.84097584355298,0.253131505072225,Inf,2.36650733994056,3.35876460652852
"W1411-017","2","51",3.35284826878598,0.274991570262141,Inf,2.83553482470163,3.91348197223346
"W1425-006","2","51",4.07642059280835,0.303215867365641,Inf,3.50378854291218,4.69237290206764
"2014001-005","1","6",3.61418938038858,0.285507738240999,Inf,3.07626462581031,4.19543439433001
"2014005-019","1","6",2.89155915107482,0.255375053901696,Inf,2.41269337255908,3.41374518895368
"2014005-024","1","6",3.46305581112222,0.279474492545139,Inf,2.9369560008177,4.03247588078986
"2014006-046","1","6",2.69833229298203,0.245151964708021,Inf,2.23923330744277,3.20021135057669
"2014007-001","1","6",2.86988910673868,0.254416333061548,Inf,2.39290238654086,3.39019608629962
"2014008-016","1","6",3.12922906849395,0.263992735499613,Inf,2.63320143584488,3.66803394336378
"2014009-010","1","6",3.14983903362261,0.266536451298803,Inf,2.6490973181914,3.69390100841693
"2014009-012","1","6",4.13294934200104,0.305311014222987,Inf,3.55621087972216,4.75300806364305
"2014009-034","1","6",3.70671607360189,0.287330898640526,Inf,3.16494789741836,4.29126432338028
"2014009-041","1","6",3.03641387750051,0.261693487360072,Inf,2.54516419696764,3.5709838173965
"2014009-046","1","6",3.71411925999967,0.289427873177765,Inf,3.16851118213079,4.30304759723168
"2014010-010","1","6",2.68719804935278,0.246185385883061,Inf,2.22634368918344,3.19137266888523
"W1406-001","1","6",3.01117416209243,0.258973674713998,Inf,2.52498512460606,3.54014327537291
"W1411-017","1","6",3.34655838278674,0.276764554633628,Inf,2.82609139425929,3.91098851281765
"W1425-006","1","6",3.9442516526549,0.298259811442134,Inf,3.38133329387417,4.55049027079875
"2014001-005","2","6",3.68804646115702,0.288410204615521,Inf,3.14443297701835,4.27498020465885
"2014005-019","2","6",2.95766072557723,0.258277520276259,Inf,2.47310621750101,3.48553549301657
"2014005-024","2","6",3.53536006392915,0.282376958919702,Inf,3.00357152406414,4.11046886315727
"2014006-046","2","6",2.76219977851042,0.248028078957637,Inf,2.29746229852237,3.26971450234562
"2014007-001","2","6",2.93574392707212,0.257318799436111,Inf,2.45306847731381,3.46173963619354
"2014008-016","2","6",3.19797854523327,0.266885786779146,Inf,2.69628205218494,3.74245511233047
"2014009-010","2","6",3.21881331227831,0.269438917673366,Inf,2.71238286728662,3.76856401663312
"2014009-012","2","6",4.2119033610057,0.308213480597549,Inf,3.62947616916632,4.83765081220819
"2014009-034","2","6",3.78150783464685,0.290205609203651,Inf,3.23410391379177,4.3716889980931
"2014009-041","2","6",3.10414168117409,0.264595953734635,Inf,2.60720327108074,3.64440035063056
"2014009-046","2","6",3.78898529937018,0.292330339552328,Inf,3.23768849194081,4.38360236616267
"2014010-010","2","6",2.75093440052828,0.249087852257624,Inf,2.28439131079846,3.26079774962122
"W1406-001","2","6",3.07862144561528,0.261849311425049,Inf,2.58679484624403,3.61322528578345
"W1411-017","2","6",3.41764240828818,0.279677816750285,Inf,2.89146385511717,3.98778075132787
"W1425-006","2","6",4.02139084339086,0.301162277816697,Inf,3.45278375504965,4.6333181910952
"2014001-005","1","7",3.91092464943388,0.296997063395913,Inf,3.35048123134532,4.51468832688562
"2014005-019","1","7",2.70549491560824,0.245468984202274,Inf,2.24577316502266,3.20799390173883
"2014005-024","1","7",2.9142714025062,0.256376035913102,Inf,2.43344373529893,3.43841932907659
"2014006-046","1","7",2.63791061852693,0.243917224108406,Inf,2.18150177374703,3.13763972266995
"2014007-001","1","7",2.79121522216599,0.250904871381525,Inf,2.32111084039411,3.30463986330099
"2014008-016","1","7",3.01958618145978,0.260967331952932,Inf,2.52975973937208,3.55273288291059
"2014009-010","1","7",2.95043297652875,0.257961745895464,Inf,2.46649737486612,3.47768883755449
"2014009-012","1","7",4.14860711678174,0.303965612196198,Inf,3.57423408565952,4.76575739054596
"2014009-034","1","7",3.1818562201159,0.267887658604935,Inf,2.67846618702902,3.72856651256589
"2014009-041","1","7",2.90332042241362,0.255893889443143,Inf,2.42343774492275,3.42652335926762
"2014009-046","1","7",3.47715345405055,0.278282067189367,Inf,2.95311924531994,4.04396490378897
"2014010-010","1","7",2.99867072189806,0.260061953532626,Inf,2.51061878890655,3.5300429142527
"W1406-001","1","7",3.04579703415336,0.262097519386037,Inf,2.553755465401,3.58115886226884
"W1411-017","1","7",3.09065951793608,0.264020721010496,Inf,2.59484854326477,3.62979075197051
"W1425-006","1","7",4.70913032297891,0.325898818225784,Inf,4.09204050633377,5.36954039898718
"2014001-005","2","7",3.98773883592277,0.299899529770433,Inf,3.4216066882738,4.59719124293489
"2014005-019","2","7",2.76944661647594,0.248361465267794,Inf,2.3040571305192,3.27761618466414
"2014005-024","2","7",2.98063060829609,0.259278502287665,Inf,2.49411421152834,3.51046726442696
"2014006-046","2","7",2.70106319353906,0.246819690482969,Inf,2.23896561919868,3.20648102724256
"2014007-001","2","7",2.85616626762308,0.253807337756087,Inf,2.38037315629072,3.37527963831857
"2014008-016","2","7",3.08712708831571,0.263869798327495,Inf,2.59161191666753,3.62596251932701
"2014009-010","2","7",3.0172003100369,0.260864212270027,Inf,2.5275759788138,3.55014490062312
"2014009-012","2","7",4.22770984710228,0.306859983195779,Inf,3.64766536850826,4.85053439922885
"2014009-034","2","7",3.2511782705337,0.270790124979498,Inf,2.74209950788635,3.80357729254418
"2014009-041","2","7",2.96955553404958,0.258796355817706,Inf,2.48398412699822,3.49844720046406
"2014009-046","2","7",3.54960396842094,0.281175600264994,Inf,3.01989995633792,4.12208805603956
"2014010-010","2","7",3.0659786037791,0.262964419907189,Inf,2.5722379412271,3.60303952569422
"W1406-001","2","7",3.11362882699942,0.2649999857606,Inf,2.61589852868658,3.65467938467538
"W1411-017","2","7",3.15898630160611,0.266923187385059,Inf,2.65748659737432,3.70380626520102
"W1425-006","2","7",4.79338320089539,0.328801284600347,Inf,4.17060465468976,5.45948200646413
"2014001-005","1","8",3.46836529030162,0.279688652489455,Inf,2.94184573421934,4.03820510574708
"2014005-019","1","8",3.25466059696177,0.270935107376612,Inf,2.74529767403768,3.80734377924898
"2014005-024","1","8",3.2616212127581,0.271224671817645,Inf,2.75169075395838,3.81487193092094
"2014006-046","1","8",2.449171755634,0.235029324343699,Inf,2.01018287429113,2.93148089633999
"2014007-001","1","8",3.25927936851836,0.27112728466764,Inf,2.74953978502521,3.81233921137464
"2014008-016","1","8",3.07490651396444,0.263347008374004,Inf,2.58041599179658,3.61271729549541
"2014009-010","1","8",3.01731727587854,0.260869268597632,Inf,2.52768303443543,3.55027177668476
"2014009-012","1","8",4.10381018381063,0.304232820199425,Inf,3.52918494298627,4.72175568399811
"2014009-034","1","8",3.31794201993876,0.273556366857248,Inf,2.80344152283849,3.87576277640216
"2014009-041","1","8",2.90051082565036,0.255770042853637,Inf,2.42087088301452,3.42347102764931
"2014009-046","1","8",3.51970121060466,0.28175091145435,Inf,2.98913970122436,4.09358297934808
"2014010-010","1","8",2.98882441096833,0.259634638138064,Inf,2.50161000076019,3.51935908053958
